obs,time,deployment,conductivity,driver_timestamp,ingestion_timestamp,internal_timestamp,port_timestamp,preferred_timestamp,pressure,profiler_timestamp,salinity,suspect_timestamp,temperature,density,conductivity_qc_executed,conductivity_qc_results,pressure_qc_executed,pressure_qc_results,salinity_qc_executed,salinity_qc_results,density_qc_executed,density_qc_results,temperature_qc_executed,temperature_qc_results,lat,lon
"('4168',)",3721980456.96,8,3.6577000618,3742914126.58,3742914126.89,3721980456.96,0.0,internal_timestamp,76.0279998779,1512991656.96,33.5293006897,0,9.88370037079,1026.17241875,29,13,29,13,29,29,29,13,29,29,44.64102,-124.30216
"('4169',)",3721980456.98,8,3.65780997276,3742914126.58,3742914126.89,3721980456.98,0.0,internal_timestamp,76.0230026245,1512991656.98,33.5304985046,0,9.88360023499,1026.17334743,29,13,29,13,29,29,29,13,29,29,44.64102,-124.30216
"('4170',)",3721980457.05,8,3.65781998634,3742914126.58,3742914126.89,3721980457.05,0.0,internal_timestamp,76.0230026245,1512991657.05,33.5307006836,0,9.88360023499,1026.17350518,29,13,29,13,29,29,29,13,29,29,44.64102,-124.30216
"('4171',)",3721980457.11,8,3.65782999992,3742914126.58,3742914126.89,3721980457.11,0.0,internal_timestamp,76.0270004272,1512991657.11,33.5307998657,0,9.88360023499,1026.1736008,29,13,29,13,29,29,29,13,29,29,44.64102,-124.30216
"('4172',)",3721980457.17,8,3.65781998634,3742914126.59,3742914126.89,3721980457.17,0.0,internal_timestamp,76.0240020752,1512991657.17,33.5307006836,0,9.88350009918,1026.17352656,29,13,29,13,29,29,29,13,29,29,44.64102,-124.30216
"('4173',)",3721980457.23,8,3.65780997276,3742914126.59,3742914126.89,3721980457.23,0.0,internal_timestamp,76.0230026245,1512991657.23,33.5307006836,0,9.88339996338,1026.17353882,29,13,29,13,29,29,29,13,29,29,44.64102,-124.30216
"('4174',)",3721980457.3,8,3.6577899456,3742914126.59,3742914126.89,3721980457.3,0.0,internal_timestamp,76.0250015259,1512991657.3,33.5307006836,0,9.88309955597,1026.17359839,29,13,29,13,29,29,29,13,29,29,44.64102,-124.30216
"('4175',)",3721980457.36,8,3.65776991844,3742914126.59,3742914126.89,3721980457.36,0.0,internal_timestamp,76.0279998779,1512991657.36,33.5307998657,0,9.88290023804,1026.17372293,29,13,29,13,29,29,29,13,29,29,44.64102,-124.30216
"('4176',)",3721980457.42,8,3.65775990486,3742914126.59,3742914126.89,3721980457.42,0.0,internal_timestamp,76.0240020752,1512991657.42,33.5307998657,0,9.88269996643,1026.17373834,29,13,29,13,29,29,29,13,29,29,44.64102,-124.30216
"('4177',)",3721980457.48,8,3.65774989128,3742914126.59,3742914126.89,3721980457.48,0.0,internal_timestamp,76.0260009766,1512991657.48,33.5307998657,0,9.88269996643,1026.17374746,29,13,29,13,29,29,29,13,29,29,44.64102,-124.30216
"('4178',)",3721980457.55,8,3.65774011612,3742914126.59,3742914126.89,3721980457.55,0.0,internal_timestamp,76.0299987793,1512991657.55,33.5307006836,0,9.88259983063,1026.17370511,29,13,29,13,29,29,29,13,29,29,44.64102,-124.30216
"('4179',)",3721980457.61,8,3.65772008896,3742914126.59,3742914126.89,3721980457.61,0.0,internal_timestamp,76.0270004272,1512991657.61,33.5307998657,0,9.88239955902,1026.17380247,29,13,29,13,29,29,29,13,29,29,44.64102,-124.30216
"('4180',)",3721980457.67,8,3.6577000618,3742914126.59,3742914126.89,3721980457.67,0.0,internal_timestamp,76.0250015259,1512991657.67,33.53099823,0,9.88179969788,1026.17404888,29,13,29,13,29,29,29,13,29,29,44.64102,-124.30216
"('4181',)",3721980457.73,8,3.65766000748,3742914126.59,3742914126.89,3721980457.73,0.0,internal_timestamp,76.0220031738,1512991657.73,33.53150177,0,9.880900383,1026.17457916,29,13,29,13,29,29,29,13,29,29,44.64102,-124.30216
"('4182',)",3721980457.79,8,3.65760993958,3742914126.59,3742914126.89,3721980457.79,0.0,internal_timestamp,76.0250015259,1512991657.79,33.5321006775,0,9.87969970703,1026.17526179,29,13,29,13,29,29,29,13,29,29,44.64102,-124.30216
"('4183',)",3721980457.86,8,3.65756011009,3742914126.59,3742914126.89,3721980457.86,0.0,internal_timestamp,76.0240020752,1512991657.86,33.532699585,0,9.87860012054,1026.17590921,29,13,29,13,29,29,29,13,29,29,44.64102,-124.30216
"('4184',)",3721980457.92,8,3.65753006935,3742914126.59,3742914126.89,3721980457.92,0.0,internal_timestamp,76.0230026245,1512991657.92,33.5331993103,0,9.87759971619,1026.17646257,29,13,29,13,29,29,29,13,29,29,44.64102,-124.30216
"('4185',)",3721980457.98,8,3.65750002861,3742914126.59,3742914126.89,3721980457.98,0.0,internal_timestamp,76.0230026245,1512991657.98,33.5335006714,0,9.87699985504,1026.17679844,29,13,29,13,29,29,29,13,29,29,44.64102,-124.30216
"('4186',)",3721980458.05,8,3.65749001503,3742914126.59,3742914126.89,3721980458.05,0.0,internal_timestamp,76.0240020752,1512991658.05,33.5335006714,0,9.87679958344,1026.17683663,29,13,29,13,29,29,29,13,29,29,44.64102,-124.30216
"('4187',)",3721980458.11,8,3.65749001503,3742914126.59,3742914126.89,3721980458.11,0.0,internal_timestamp,76.0240020752,1512991658.11,33.5334014893,0,9.87689971924,1026.17674242,29,13,29,13,29,29,29,13,29,29,44.64102,-124.30216
"('4188',)",3721980458.17,8,3.65748000145,3742914126.59,3742914126.89,3721980458.17,0.0,internal_timestamp,76.0240020752,1512991658.17,33.5331001282,0,9.87720012665,1026.17645683,29,13,29,13,29,29,29,13,29,29,44.64102,-124.30216
"('4189',)",3721980458.23,8,3.65749001503,3742914126.59,3742914126.89,3721980458.23,0.0,internal_timestamp,76.0250015259,1512991658.23,33.5329017639,0,9.87759971619,1026.17623951,29,13,29,13,29,29,29,13,29,29,44.64102,-124.30216
"('4190',)",3721980458.29,8,3.65751004219,3742914126.59,3742914126.89,3721980458.29,0.0,internal_timestamp,76.0240020752,1512991658.29,33.5327987671,0,9.87779998779,1026.17612095,29,13,29,13,29,29,29,13,29,29,44.64102,-124.30216
"('4191',)",3721980458.36,8,3.65753006935,3742914126.59,3742914126.89,3721980458.36,0.0,internal_timestamp,76.0240020752,1512991658.36,33.5329017639,0,9.8780002594,1026.17616769,29,13,29,13,29,29,29,13,29,29,44.64102,-124.30216
"('4192',)",3721980458.42,8,3.65756011009,3742914126.59,3742914126.89,3721980458.42,0.0,internal_timestamp,76.0260009766,1512991658.42,33.533000946,0,9.87819957733,1026.17622073,29,13,29,13,29,29,29,13,29,29,44.64102,-124.30216
"('4193',)",3721980458.48,8,3.65758991241,3742914126.59,3742914126.89,3721980458.48,0.0,internal_timestamp,76.0270004272,1512991658.48,33.5331001282,0,9.87839984894,1026.17626905,29,13,29,13,29,29,29,13,29,29,44.64102,-124.30216
"('4194',)",3721980458.55,8,3.65759992599,3742914126.59,3742914126.89,3721980458.55,0.0,internal_timestamp,76.0220031738,1512991658.55,33.533000946,0,9.87860012054,1026.17613525,29,13,29,13,29,29,29,13,29,29,44.64102,-124.30216
"('4195',)",3721980458.61,8,3.65760993958,3742914126.59,3742914126.89,3721980458.61,0.0,internal_timestamp,76.0210037231,1512991658.61,33.5327987671,0,9.87889957428,1026.17592264,29,13,29,13,29,29,29,13,29,29,44.64102,-124.30216
"('4196',)",3721980458.67,8,3.65759992599,3742914126.59,3742914126.89,3721980458.67,0.0,internal_timestamp,76.0220031738,1512991658.67,33.5326004028,0,9.87899971008,1026.1757556,29,13,29,13,29,29,29,13,29,29,44.64102,-124.30216
"('4197',)",3721980458.73,8,3.65757989883,3742914126.59,3742914126.89,3721980458.73,0.0,internal_timestamp,76.0210037231,1512991658.73,33.5326004028,0,9.87889957428,1026.17576786,29,13,29,13,29,29,29,13,29,29,44.64102,-124.30216
"('4198',)",3721980458.8,8,3.65756011009,3742914126.59,3742914126.89,3721980458.8,0.0,internal_timestamp,76.0179977417,1512991658.8,33.5326004028,0,9.87860012054,1026.17580444,29,13,29,13,29,29,29,13,29,29,44.64102,-124.30216
"('4199',)",3721980458.86,8,3.65752005577,3742914126.59,3742914126.89,3721980458.86,0.0,internal_timestamp,76.0240020752,1512991658.86,33.532699585,0,9.8781003952,1026.17599312,29,13,29,13,29,29,29,13,29,29,44.64102,-124.30216
"('4200',)",3721980458.92,8,3.65749001503,3742914126.59,3742914126.89,3721980458.92,0.0,internal_timestamp,76.0240020752,1512991658.92,33.532699585,0,9.87769985199,1026.17606038,29,13,29,13,29,29,29,13,29,29,44.64102,-124.30216
"('4201',)",3721980458.98,8,3.65743994713,3742914126.59,3742914126.89,3721980458.98,0.0,internal_timestamp,76.0250015259,1512991658.98,33.5325012207,0,9.87740039825,1026.17596043,29,13,29,13,29,29,29,13,29,29,44.64102,-124.30216
"('4202',)",3721980459.05,8,3.65740990639,3742914126.59,3742914126.89,3721980459.05,0.0,internal_timestamp,76.0260009766,1512991659.05,33.5323982239,0,9.87709999084,1026.17593506,29,13,29,13,29,29,29,13,29,29,44.64102,-124.30216
"('4203',)",3721980459.11,8,3.65738010406,3742914126.59,3742914126.89,3721980459.11,0.0,internal_timestamp,76.0260009766,1512991659.11,33.5323982239,0,9.87689971924,1026.17596868,29,13,29,13,29,29,29,13,29,29,44.64102,-124.30216
"('4204',)",3721980459.17,8,3.65737009048,3742914126.59,3742914126.89,3721980459.17,0.0,internal_timestamp,76.0279998779,1512991659.17,33.5323982239,0,9.87679958344,1026.17599461,29,13,29,13,29,29,29,13,29,29,44.64102,-124.30216
"('4205',)",3721980459.23,8,3.65738010406,3742914126.59,3742914126.89,3721980459.23,0.0,internal_timestamp,76.0260009766,1512991659.23,33.5326004028,0,9.8766002655,1026.17617672,29,13,29,13,29,29,29,13,29,29,44.64102,-124.30216
"('4206',)",3721980459.3,8,3.65739989281,3742914126.59,3742914126.89,3721980459.3,0.0,internal_timestamp,76.0270004272,1512991659.3,33.5327987671,0,9.8766002655,1026.17633606,29,13,29,13,29,29,29,13,29,29,44.64102,-124.30216
"('4207',)",3721980459.36,8,3.65739989281,3742914126.59,3742914126.9,3721980459.36,0.0,internal_timestamp,76.0279998779,1512991659.36,33.5327987671,0,9.8766002655,1026.17634062,29,13,29,13,29,29,29,13,29,29,44.64102,-124.30216
"('4208',)",3721980459.42,8,3.65739011765,3742914126.59,3742914126.9,3721980459.42,0.0,internal_timestamp,76.0250015259,1512991659.42,33.532699585,0,9.87670040131,1026.17623274,29,13,29,13,29,29,29,13,29,29,44.64102,-124.30216
"('4209',)",3721980459.48,8,3.65738010406,3742914126.59,3742914126.9,3721980459.48,0.0,internal_timestamp,76.0270004272,1512991659.48,33.5326004028,0,9.87670040131,1026.17616447,29,13,29,13,29,29,29,13,29,29,44.64102,-124.30216
"('4210',)",3721980459.55,8,3.65737009048,3742914126.59,3742914126.9,3721980459.55,0.0,internal_timestamp,76.0260009766,1512991659.55,33.5323982239,0,9.87670040131,1026.17600215,29,13,29,13,29,29,29,13,29,29,44.64102,-124.30216
"('4211',)",3721980459.61,8,3.6573600769,3742914126.59,3742914126.9,3721980459.61,0.0,internal_timestamp,76.0289993286,1512991659.61,33.5323982239,0,9.8766002655,1026.17603263,29,13,29,13,29,29,29,13,29,29,44.64102,-124.30216
"('4212',)",3721980459.67,8,3.6573600769,3742914126.59,3742914126.9,3721980459.67,0.0,internal_timestamp,76.0240020752,1512991659.67,33.5326004028,0,9.8763999939,1026.17620123,29,13,29,13,29,29,29,13,29,29,44.64102,-124.30216
"('4213',)",3721980459.73,8,3.6573600769,3742914126.59,3742914126.9,3721980459.73,0.0,internal_timestamp,76.0220031738,1512991659.73,33.5327987671,0,9.87619972229,1026.17638053,29,13,29,13,29,29,29,13,29,29,44.64102,-124.30216
"('4214',)",3721980459.8,8,3.6573600769,3742914126.59,3742914126.9,3721980459.8,0.0,internal_timestamp,76.0250015259,1512991659.8,33.5329017639,0,9.87600040436,1026.17650803,29,13,29,13,29,29,29,13,29,29,44.64102,-124.30216
"('4215',)",3721980459.86,8,3.65737009048,3742914126.59,3742914126.9,3721980459.86,0.0,internal_timestamp,76.0289993286,1512991659.86,33.5331993103,0,9.87590026855,1026.17677525,29,13,29,13,29,29,29,13,29,29,44.64102,-124.30216
"('4216',)",3721980459.92,8,3.65738010406,3742914126.59,3742914126.9,3721980459.92,0.0,internal_timestamp,76.0289993286,1512991659.92,33.5334014893,0,9.87580013275,1026.17694982,29,13,29,13,29,29,29,13,29,29,44.64102,-124.30216
"('4217',)",3721980459.98,8,3.65738010406,3742914126.59,3742914126.9,3721980459.98,0.0,internal_timestamp,76.0289993286,1512991659.98,33.5334014893,0,9.87580013275,1026.17694982,29,13,29,13,29,29,29,13,29,29,44.64102,-124.30216
"('4218',)",3721980460.05,8,3.65738010406,3742914126.59,3742914126.9,3721980460.05,0.0,internal_timestamp,76.0329971313,1512991660.05,33.5332984924,0,9.87590026855,1026.17687087,29,13,29,13,29,29,29,13,29,29,44.64102,-124.30216
"('4219',)",3721980460.11,8,3.65738010406,3742914126.59,3742914126.9,3721980460.11,0.0,internal_timestamp,76.0319976807,1512991660.11,33.5329017639,0,9.87629985809,1026.17648965,29,13,29,13,29,29,29,13,29,29,44.64102,-124.30216
"('4220',)",3721980460.17,8,3.65739011765,3742914126.59,3742914126.9,3721980460.17,0.0,internal_timestamp,76.0299987793,1512991660.17,33.532699585,0,9.87670040131,1026.17625553,29,13,29,13,29,29,29,13,29,29,44.64102,-124.30216
"('4221',)",3721980460.23,8,3.65740990639,3742914126.59,3742914126.9,3721980460.23,0.0,internal_timestamp,76.0260009766,1512991660.23,33.5326004028,1,9.87699985504,1026.17610963,29,13,29,13,29,29,29,13,29,29,44.64102,-124.30216
"('4222',)",3721980460.3,8,3.65739989281,3742914126.59,3742914126.9,3721980460.3,0.0,internal_timestamp,76.0299987793,1512991660.3,33.5325012207,0,9.87699985504,1026.17605047,29,13,29,13,29,29,29,13,29,29,44.64102,-124.30216
"('4223',)",3721980460.36,8,3.65738010406,3742914126.59,3742914126.9,3721980460.36,0.0,internal_timestamp,76.0319976807,1512991660.36,33.5326004028,0,9.8766002655,1026.17620406,29,13,29,13,29,29,29,13,29,29,44.64102,-124.30216
"('4224',)",3721980460.6,8,3.65737009048,3742914126.59,3742914126.9,3721980460.6,0.0,internal_timestamp,76.03099823,1512991660.6,33.5327987671,1,9.87629985809,1026.17640473,29,13,29,13,29,29,29,13,29,29,44.64102,-124.30216
"('4225',)",3721980460.61,8,3.6573600769,3742914126.59,3742914126.9,3721980460.61,0.0,internal_timestamp,76.0279998779,1512991660.61,33.5329017639,0,9.87600040436,1026.1765217,29,13,29,13,29,29,29,13,29,29,44.64102,-124.30216
"('4226',)",3721980460.62,8,3.6573600769,3742914126.59,3742914126.9,3721980460.62,0.0,internal_timestamp,76.0329971313,1512991660.62,33.5331001282,0,9.87590026855,1026.17671609,29,13,29,13,29,29,29,13,29,29,44.64102,-124.30216
"('4227',)",3721980460.63,8,3.6573600769,3742914126.59,3742914126.9,3721980460.63,0.0,internal_timestamp,76.0319976807,1512991660.63,33.5331993103,0,9.87580013275,1026.17680573,29,13,29,13,29,29,29,13,29,29,44.64102,-124.30216
"('4228',)",3721980460.67,8,3.65735006332,3742914126.59,3742914126.9,3721980460.67,0.0,internal_timestamp,76.0319976807,1512991660.67,33.5331001282,0,9.87580013275,1026.17672834,29,13,29,13,29,29,29,13,29,29,44.64102,-124.30216
"('4229',)",3721980460.73,8,3.65734004974,3742914126.59,3742914126.9,3721980460.73,0.0,internal_timestamp,76.03099823,1512991660.73,33.5329017639,0,9.87580013275,1026.176569,29,13,29,13,29,29,29,13,29,29,44.64102,-124.30216
"('4230',)",3721980460.8,8,3.65735006332,3742914126.59,3742914126.9,3721980460.8,0.0,internal_timestamp,76.0289993286,1512991660.8,33.533000946,0,9.87590026855,1026.17662047,29,13,29,13,29,29,29,13,29,29,44.64102,-124.30216
"('4231',)",3721980460.86,8,3.65737009048,3742914126.59,3742914126.9,3721980460.86,0.0,internal_timestamp,76.03099823,1512991660.86,33.533000946,0,9.87600040436,1026.17661277,29,13,29,13,29,29,29,13,29,29,44.64102,-124.30216
"('4232',)",3721980460.92,8,3.65738010406,3742914126.59,3742914126.9,3721980460.92,0.0,internal_timestamp,76.0350036621,1512991660.92,33.5331001282,0,9.87609958649,1026.17669177,29,13,29,13,29,29,29,13,29,29,44.64102,-124.30216
"('4233',)",3721980460.98,8,3.65738010406,3742914126.59,3742914126.9,3721980460.98,0.0,internal_timestamp,76.033996582,1512991660.98,33.5331001282,0,9.87609958649,1026.17668718,29,13,29,13,29,29,29,13,29,29,44.64102,-124.30216
"('4234',)",3721980461.05,8,3.6573600769,3742914126.59,3742914126.9,3721980461.05,0.0,internal_timestamp,76.033996582,1512991661.05,33.533000946,0,9.87609958649,1026.17660979,29,13,29,13,29,29,29,13,29,29,44.64102,-124.30216
"('4235',)",3721980461.11,8,3.65735006332,3742914126.59,3742914126.9,3721980461.11,0.0,internal_timestamp,76.0360031128,1512991661.11,33.5329017639,0,9.87600040436,1026.17655819,29,13,29,13,29,29,29,13,29,29,44.64102,-124.30216
"('4236',)",3721980461.17,8,3.6573600769,3742914126.59,3742914126.9,3721980461.17,0.0,internal_timestamp,76.0370025635,1512991661.17,33.533000946,0,9.87600040436,1026.17664014,29,13,29,13,29,29,29,13,29,29,44.64102,-124.30216
"('4237',)",3721980461.23,8,3.65737009048,3742914126.59,3742914126.9,3721980461.23,0.0,internal_timestamp,76.0380020142,1512991661.23,33.533000946,0,9.87600040436,1026.1766447,29,13,29,13,29,29,29,13,29,29,44.64102,-124.30216
"('4238',)",3721980461.3,8,3.6573600769,3742914126.59,3742914126.9,3721980461.3,0.0,internal_timestamp,76.0360031128,1512991661.3,33.533000946,0,9.87600040436,1026.17663559,29,13,29,13,29,29,29,13,29,29,44.64102,-124.30216
"('4239',)",3721980461.36,8,3.65735006332,3742914126.59,3742914126.9,3721980461.36,0.0,internal_timestamp,76.0360031128,1512991661.36,33.5327987671,0,9.87600040436,1026.17647782,29,13,29,13,29,29,29,13,29,29,44.64102,-124.30216
"('4240',)",3721980461.42,8,3.65734004974,3742914126.59,3742914126.9,3721980461.42,0.0,internal_timestamp,76.0390014648,1512991661.42,33.5327987671,0,9.87600040436,1026.1764915,29,13,29,13,29,29,29,13,29,29,44.64102,-124.30216
"('4241',)",3721980461.48,8,3.65734004974,3742914126.59,3742914126.9,3721980461.48,0.0,internal_timestamp,76.0400009155,1512991661.48,33.532699585,0,9.87609958649,1026.17640201,29,13,29,13,29,29,29,13,29,29,44.64102,-124.30216
"('4242',)",3721980461.55,8,3.65734004974,3742914126.59,3742914126.91,3721980461.55,0.0,internal_timestamp,76.0390014648,1512991661.55,33.532699585,0,9.87609958649,1026.17639745,29,13,29,13,29,29,29,13,29,29,44.64102,-124.30216
"('4243',)",3721980461.61,8,3.65735006332,3742914126.59,3742914126.91,3721980461.61,0.0,internal_timestamp,76.0429992676,1512991661.61,33.532699585,0,9.87609958649,1026.17641568,29,13,29,13,29,29,29,13,29,29,44.64102,-124.30216
"('4244',)",3721980461.67,8,3.6573600769,3742914126.59,3742914126.91,3721980461.67,0.0,internal_timestamp,76.0380020142,1512991661.67,33.5329017639,0,9.87609958649,1026.17655066,29,13,29,13,29,29,29,13,29,29,44.64102,-124.30216
"('4245',)",3721980461.73,8,3.6573600769,3742914126.59,3742914126.91,3721980461.73,0.0,internal_timestamp,76.0390014648,1512991661.73,33.5329017639,0,9.87609958649,1026.17655521,29,13,29,13,29,29,29,13,29,29,44.64102,-124.30216
"('4246',)",3721980461.8,8,3.65735006332,3742914126.59,3742914126.91,3721980461.8,0.0,internal_timestamp,76.0390014648,1512991661.8,33.533000946,0,9.87590026855,1026.17666607,29,13,29,13,29,29,29,13,29,29,44.64102,-124.30216
"('4247',)",3721980461.86,8,3.65734004974,3742914126.59,3742914126.91,3721980461.86,0.0,internal_timestamp,76.0419998169,1512991661.86,33.5331001282,0,9.87559986115,1026.17680757,29,13,29,13,29,29,29,13,29,29,44.64102,-124.30216
"('4248',)",3721980461.92,8,3.657310009,3742914126.59,3742914126.91,3721980461.92,0.0,internal_timestamp,76.0410003662,1512991661.92,33.5331001282,0,9.87520027161,1026.1768701,29,13,29,13,29,29,29,13,29,29,44.64102,-124.30216
"('4249',)",3721980461.98,8,3.65726995468,3742914126.59,3742914126.91,3721980461.98,0.0,internal_timestamp,76.0419998169,1512991661.98,33.5332984924,0,9.87479972839,1026.17709668,29,13,29,13,29,29,29,13,29,29,44.64102,-124.30216
"('4250',)",3721980462.05,8,3.65724992752,3742914126.59,3742914126.91,3721980462.05,0.0,internal_timestamp,76.0410003662,1512991662.05,33.5335006714,0,9.87419986725,1026.17735059,29,13,29,13,29,29,29,13,29,29,44.64102,-124.30216
"('4251',)",3721980462.11,8,3.65721988678,3742914126.59,3742914126.91,3721980462.11,0.0,internal_timestamp,76.0380020142,1512991662.11,33.5337982178,0,9.8736000061,1026.1776698,29,13,29,13,29,29,29,13,29,29,44.64102,-124.30216
"('4252',)",3721980462.17,8,3.65718007088,3742914126.59,3742914126.91,3721980462.17,0.0,internal_timestamp,76.0410003662,1512991662.17,33.5340995789,0,9.87290000916,1026.17803614,29,13,29,13,29,29,29,13,29,29,44.64102,-124.30216
"('4253',)",3721980462.23,8,3.65715003014,3742914126.59,3742914126.91,3721980462.23,0.0,internal_timestamp,76.0400009155,1512991662.23,33.5343017578,0,9.87220001221,1026.17830684,29,13,29,13,29,29,29,13,29,29,44.64102,-124.30216
"('4254',)",3721980462.3,8,3.6571199894,3742914126.59,3742914126.91,3721980462.3,0.0,internal_timestamp,76.0439987183,1512991662.3,33.5345001221,0,9.87170028687,1026.17856374,29,13,29,13,29,29,29,13,29,29,44.64102,-124.30216
